序号,系统时间,时间标识,CAN通道,传输方向,ID号,帧类型,帧格式,长度,Data
213,20:30:39.305,0xB013CE0A,ch1,接收,0x0321,数据帧,标准帧,0x08,x| BD 89 F5 DF 5A 92 FC 2C 
214,20:30:39.305,0xB013CE0B,ch1,接收,0x0321,数据帧,标准帧,0x08,x| B7 35 C9 C4 04 90 41 56 
215,20:30:39.305,0xB013CE0C,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 9C 51 94 25 8A 5F 2B 88 
216,20:30:39.305,0xB013CE0D,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 2F CA E2 2D CF CC 52 E1 
217,20:30:39.305,0xB013CE0E,ch1,接收,0x0321,数据帧,标准帧,0x08,x| C6 22 39 8A 32 1E C4 99 
218,20:30:39.305,0xB013CE0F,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 24 3B 92 78 1B F2 D6 95 
219,20:30:39.305,0xB013CE10,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 0E CF F8 E5 41 35 66 3E 
220,20:30:39.305,0xB013CE12,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 74 1C 01 04 27 31 CB 70 
221,20:30:39.305,0xB013CE13,ch1,接收,0x0321,数据帧,标准帧,0x08,x| EF AC D2 E5 48 2A 29 20 
222,20:30:39.305,0xB013CE14,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 4A BE BD 1B 62 58 EF A0 
223,20:30:39.305,0xB013CE15,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 4A 54 03 3C 19 D2 DD CF 
224,20:30:39.305,0xB013CE16,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 35 57 4E 56 52 64 C9 27 
225,20:30:39.305,0xB013CE17,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 21 95 CF 91 7E 1D 37 E5 
226,20:30:39.305,0xB013CE18,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 21 42 D7 86 ED FB 70 A3 
227,20:30:39.305,0xB013CE1A,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 95 0C A1 43 EA 11 77 DF 
228,20:30:39.305,0xB013CE1B,ch1,接收,0x0321,数据帧,标准帧,0x08,x| D9 9D C9 98 2C D3 E9 1E 
229,20:30:39.305,0xB013CE1C,ch1,接收,0x0321,数据帧,标准帧,0x08,x| E0 B4 BF E3 DE 82 43 E2 
230,20:30:39.305,0xB013CE1D,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 0E E7 CB 6A 08 4A C2 DD 
231,20:30:39.305,0xB013CE1E,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 49 7F 10 21 CE FA 40 F3 
232,20:30:39.305,0xB013CE1F,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 31 95 38 E6 E7 F7 7F 2A 
233,20:30:39.305,0xB013CE20,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 5F CC 9A 0D D8 F8 B8 58 
234,20:30:39.305,0xB013CE22,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 0B 48 0B 5A D8 61 2F 18 
235,20:30:39.305,0xB013CE23,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 6B C2 75 E0 FF 00 F2 38 
236,20:30:39.305,0xB013CE24,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 05 7C 22 14 80 B5 62 8C 
237,20:30:39.305,0xB013CE25,ch1,接收,0x0321,数据帧,标准帧,0x08,x| F4 C8 E4 E6 79 F9 C3 D5 
238,20:30:39.305,0xB013CE26,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 8C AC 36 C7 49 0A 39 8A 
239,20:30:39.305,0xB013CE27,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 92 4F 1B F6 1A AF 88 92 
240,20:30:39.305,0xB013CE28,ch1,接收,0x0321,数据帧,标准帧,0x08,x| AF 39 38 1E 05 7C DF 8A 
241,20:30:39.305,0xB013CE2A,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 16 64 A9 44 BE 87 2A 89 
242,20:30:39.305,0xB013CE2B,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 24 9C C4 19 13 17 3A F7 
243,20:30:39.305,0xB013CE2C,ch1,接收,0x0321,数据帧,标准帧,0x08,x| CC CC 4B C7 D2 C2 13 00 
244,20:30:39.305,0xB013CE2D,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 2E 2E 77 9E FB 60 84 20 
245,20:30:39.546,0xB013D753,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 12 0C F9 8E BA 1A C2 1F 
246,20:30:39.546,0xB013D754,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 3A 82 A7 88 30 C3 EE 2E 
247,20:30:39.546,0xB013D756,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 0D 77 67 DA 0D 86 D7 35 
248,20:30:39.546,0xB013D757,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 4A 54 12 00 95 8B 9E 0F 
249,20:30:39.546,0xB013D758,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 56 26 AF F0 87 09 25 43 
250,20:30:39.546,0xB013D759,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 81 32 FB 9E 0D B0 D0 F2 
251,20:30:39.546,0xB013D75A,ch1,接收,0x0321,数据帧,标准帧,0x08,x| E3 49 62 03 10 66 1C 5F 
252,20:30:39.546,0xB013D75B,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 1B 85 80 F5 3C 2D 4E 19 
253,20:30:39.546,0xB013D75C,ch1,接收,0x0321,数据帧,标准帧,0x08,x| D4 26 02 D4 92 83 E1 4B 
254,20:30:39.546,0xB013D75E,ch1,接收,0x0321,数据帧,标准帧,0x08,x| B3 66 50 E8 04 75 26 3E 
255,20:30:39.546,0xB013D75F,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 69 FE B5 05 13 0A B3 7F 
256,20:30:39.546,0xB013D760,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 52 5D FE A7 37 E1 7D FC 
257,20:30:39.546,0xB013D761,ch1,接收,0x0321,数据帧,标准帧,0x08,x| C0 33 80 C1 84 DF F7 0F 
258,20:30:39.546,0xB013D762,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 34 20 0C 42 AC C4 A5 4D 
259,20:30:39.546,0xB013D763,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 1C 0B F4 96 D6 43 87 FC 
260,20:30:39.546,0xB013D764,ch1,接收,0x0321,数据帧,标准帧,0x08,x| A1 46 08 B8 E1 6B 5B 6B 
261,20:30:39.546,0xB013D766,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 37 10 5C 1D 2D D8 BD 31 
262,20:30:39.546,0xB013D767,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 16 FD D0 4F 32 56 42 85 
263,20:30:39.546,0xB013D768,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 14 A0 10 D9 72 97 06 05 
264,20:30:39.546,0xB013D769,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 38 DC 99 70 C3 F3 BE B4 
265,20:30:39.546,0xB013D76A,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 5B 4A BF CB 51 10 9C CC 
266,20:30:39.546,0xB013D76B,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 2C 63 8D FE D4 AA 0A 10 
267,20:30:39.546,0xB013D76D,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 70 F3 86 A0 60 B0 56 42 
268,20:30:39.546,0xB013D76E,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 39 F5 BE B3 41 C1 48 F9 
269,20:30:39.546,0xB013D76F,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 8C 32 10 92 54 A2 56 A2 
270,20:30:39.546,0xB013D770,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 4A 94 B4 82 43 BC 87 B0 
271,20:30:39.546,0xB013D771,ch1,接收,0x0321,数据帧,标准帧,0x08,x| EC 4D B5 E9 1B 5B 4A 9A 
272,20:30:39.546,0xB013D772,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 77 7B BC C0 7B DF D7 D6 
273,20:30:39.546,0xB013D773,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 98 24 C3 FD BC BA 54 5B 
274,20:30:39.546,0xB013D774,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 99 18 B9 7E A4 27 11 22 
275,20:30:39.546,0xB013D776,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 0E A3 8B EB B1 7D 78 50 
276,20:30:39.546,0xB013D777,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 09 90 6E 75 04 7B 33 ED 
277,20:30:39.546,0xB013D778,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 24 28 A8 B0 37 F2 FC EB 
278,20:30:39.546,0xB013D779,ch1,接收,0x0321,数据帧,标准帧,0x08,x| C1 29 3E 29 7B 87 90 65 
279,20:30:39.546,0xB013D77A,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 2A 49 25 C3 87 02 75 EF 
280,20:30:39.546,0xB013D77B,ch1,接收,0x0321,数据帧,标准帧,0x08,x| DB F4 DA 44 BE 96 04 05 
281,20:30:39.546,0xB013D77C,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 7E 1B 83 7E AD C2 AC 80 
282,20:30:39.546,0xB013D77E,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 7A DD 87 8C 71 12 52 CC 
283,20:30:39.546,0xB013D77F,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 16 A0 98 F1 0D 41 7B 8E 
284,20:30:39.546,0xB013D780,ch1,接收,0x0321,数据帧,标准帧,0x08,x| D0 D7 73 CF EC 1E 3A BE 
285,20:30:39.546,0xB013D781,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 81 80 5E 43 DA 59 FD EA 
286,20:30:39.546,0xB013D782,ch1,接收,0x0321,数据帧,标准帧,0x08,x| C3 80 C5 C6 C6 59 FB E4 
287,20:30:39.546,0xB013D783,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 93 9F C4 92 20 EC 1E C3 
288,20:30:39.546,0xB013D784,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 90 73 29 D4 4D DE EF E7 
289,20:30:39.546,0xB013D786,ch1,接收,0x0321,数据帧,标准帧,0x08,x| B3 70 97 D3 9B E9 4E C7 
290,20:30:39.546,0xB013D787,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 29 37 7B C5 9B 7E C5 0F 
291,20:30:39.546,0xB013D788,ch1,接收,0x0321,数据帧,标准帧,0x08,x| EF 22 7F 30 F3 05 BE 60 
292,20:30:39.546,0xB013D789,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 50 A0 48 2B F1 1D 01 91 
293,20:30:39.546,0xB013D78A,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 0C AD 64 92 00 12 06 9D 
294,20:30:39.546,0xB013D78B,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 94 18 D9 85 A3 58 21 E1 
295,20:30:39.546,0xB013D78D,ch1,接收,0x0321,数据帧,标准帧,0x08,x| B9 E5 7D F5 02 15 25 D2 
296,20:30:39.546,0xB013D78E,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 12 C0 30 0F AE 90 F2 3B 
297,20:30:39.546,0xB013D78F,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 8E 50 C4 A6 5F 5E 9E 76 
298,20:30:39.546,0xB013D790,ch1,接收,0x0321,数据帧,标准帧,0x08,x| E4 05 07 2C 0B 5B 9C 31 
299,20:30:39.546,0xB013D791,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 01 86 CE B3 AB CD FB 8A 
300,20:30:39.546,0xB013D792,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 6C 3A 3D DB A7 0D 68 0E 
301,20:30:39.546,0xB013D793,ch1,接收,0x0321,数据帧,标准帧,0x08,x| A5 24 91 F9 DC B3 F5 E6 
302,20:30:39.546,0xB013D794,ch1,接收,0x0321,数据帧,标准帧,0x08,x| E2 F6 BF 7F 61 55 2C 02 
303,20:30:39.546,0xB013D796,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 33 98 B9 20 02 0C 94 FD 
304,20:30:39.546,0xB013D797,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 55 2C 8B 2C 4A 4C B7 2F 
305,20:30:39.546,0xB013D798,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 28 24 36 69 04 91 24 34 
306,20:30:39.546,0xB013D799,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 00 19 4D 71 29 76 63 1C 
307,20:30:39.546,0xB013D79A,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 62 9C 40 EE 00 7C AE FA 
308,20:30:39.546,0xB013D79B,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 63 95 A4 8C 52 A7 0C 9D 
309,20:30:39.546,0xB013D79C,ch1,接收,0x0321,数据帧,标准帧,0x08,x| E1 E2 1F 88 23 32 31 92 
310,20:30:39.546,0xB013D79E,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 49 0E E3 8F 03 E9 5E 58 
311,20:30:39.546,0xB013D79F,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 9D 79 7B D0 C5 C3 F9 B8 
312,20:30:39.546,0xB013D7A0,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 71 D6 83 4E 0E 26 1A C7 
313,20:30:39.546,0xB013D7A1,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 99 DA C1 B4 6F 50 EE F4 
314,20:30:39.546,0xB013D7A2,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 74 36 56 20 C1 B0 3C F9 
315,20:30:39.546,0xB013D7A3,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 09 51 BD 8F 5E 9B FE 0D 
316,20:30:39.546,0xB013D7A4,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 18 96 B4 80 10 80 5D D8 
317,20:30:39.546,0xB013D7A6,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 16 13 25 AF DE CD CF 28 
318,20:30:39.546,0xB013D7A7,ch1,接收,0x0321,数据帧,标准帧,0x08,x| E2 D0 07 2B 33 37 AD 04 
319,20:30:39.546,0xB013D7A8,ch1,接收,0x0321,数据帧,标准帧,0x08,x| A8 B9 3F 41 06 23 8D 80 
320,20:30:39.546,0xB013D7A9,ch1,接收,0x0321,数据帧,标准帧,0x08,x| AB 0D CF D2 8B 9D 4A 83 
321,20:30:39.546,0xB013D7AA,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 36 50 92 D2 2F C8 BD C6 
322,20:30:39.546,0xB013D7AB,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 0A 21 24 25 F3 DD C5 8B 
323,20:30:39.546,0xB013D7AC,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 29 32 08 83 A0 07 F2 F1 
324,20:30:39.546,0xB013D7AE,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 0C CA 2E C5 E2 03 31 1E 
325,20:30:39.546,0xB013D7AF,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 2D 64 93 6B 3D E6 CD 7B 
326,20:30:39.546,0xB013D7B0,ch1,接收,0x0321,数据帧,标准帧,0x08,x| AB 33 24 4C DE E7 97 4B 
327,20:30:39.546,0xB013D7B1,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 9E 70 6A 79 72 A4 87 29 
328,20:30:39.546,0xB013D7B2,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 1E 83 8B 04 A4 8F 11 20 
329,20:30:39.546,0xB013D7B3,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 53 12 E9 04 87 DC 03 6B 
330,20:30:39.546,0xB013D7B4,ch1,接收,0x0321,数据帧,标准帧,0x08,x| C7 89 43 EA 1F 6D CB 58 
331,20:30:39.546,0xB013D7B6,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 19 8F 07 EC F7 7E 20 13 
332,20:30:39.546,0xB013D7B7,ch1,接收,0x0321,数据帧,标准帧,0x08,x| B6 94 EC D1 B7 5E CC 50 
333,20:30:39.546,0xB013D7B8,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 27 40 07 0E C5 AB B3 25 
334,20:30:39.546,0xB013D7B9,ch1,接收,0x0321,数据帧,标准帧,0x08,x| B3 F8 B6 95 75 3B 00 C6 
335,20:30:39.546,0xB013D7BA,ch1,接收,0x0321,数据帧,标准帧,0x08,x| A8 01 29 C5 C4 62 3C 28 
336,20:30:39.546,0xB013D7BB,ch1,接收,0x0321,数据帧,标准帧,0x08,x| C6 78 5B BF 7A 6C 4C 54 
337,20:30:39.546,0xB013D7BC,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 61 59 8A AE A3 BC DB 79 
338,20:30:39.546,0xB013D7BE,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 53 90 06 30 FB 5A 38 1F 
339,20:30:39.546,0xB013D7BF,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 82 54 33 C8 CA 58 9D 48 
340,20:30:39.546,0xB013D7C0,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 48 60 1D CC CB E8 EF E9 
341,20:30:39.546,0xB013D7C1,ch1,接收,0x0321,数据帧,标准帧,0x08,x| E7 31 7D F8 61 95 A0 A9 
342,20:30:39.546,0xB013D7C2,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 52 D7 04 75 F5 DC 41 48 
343,20:30:39.546,0xB013D7C3,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 39 9D 45 66 49 7E 5E 80 
344,20:30:39.546,0xB013D7C4,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 10 AC F7 26 52 34 63 1E 
345,20:30:39.546,0xB013D7C6,ch1,接收,0x0321,数据帧,标准帧,0x08,x| DC 19 A2 82 61 65 41 49 
346,20:30:39.575,0xB013D85B,ch1,接收,0x0321,数据帧,标准帧,0x08,x| E2 92 EE B2 52 D2 18 CA 
347,20:30:39.575,0xB013D85C,ch1,接收,0x0321,数据帧,标准帧,0x08,x| C6 FC FB 9D 5F 31 5A 80 
348,20:30:39.575,0xB013D85D,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 3D 28 49 50 2F E1 74 DC 
349,20:30:39.575,0xB013D85E,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 9D 9C 86 48 61 D9 A9 94 
350,20:30:39.575,0xB013D85F,ch1,接收,0x0321,数据帧,标准帧,0x08,x| E2 39 F0 02 82 69 52 13 
351,20:30:39.575,0xB013D860,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 55 8B C3 DA 5C 1F EB D0 
352,20:30:39.575,0xB013D862,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 8D 20 FF 00 88 B3 FF 00 
353,20:30:39.575,0xB013D863,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 63 2C DC 7D 38 3E D0 28 
354,20:30:39.575,0xB013D864,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 21 B7 D4 F0 F3 D2 AA 8C 
355,20:30:39.575,0xB013D865,ch1,接收,0x0321,数据帧,标准帧,0x08,x| DB D2 D5 E9 61 62 8C E7 
356,20:30:39.575,0xB013D866,ch1,接收,0x0321,数据帧,标准帧,0x08,x| CC 1E 73 7E 1C 38 45 59 
357,20:30:39.575,0xB013D867,ch1,接收,0x0321,数据帧,标准帧,0x08,x| F0 E9 E5 01 F7 AD 19 32 
358,20:30:39.575,0xB013D869,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 50 95 68 1E 0D 80 EF 47 
359,20:30:39.575,0xB013D86A,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 85 83 9D DD 4B 63 17 E7 
360,20:30:39.575,0xB013D86B,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 01 B2 8B E8 A1 BF 36 FB 
361,20:30:39.665,0xB013DC68,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 99 21 82 89 70 43 B7 A6 
362,20:30:39.665,0xB013DC69,ch1,接收,0x0321,数据帧,标准帧,0x08,x| BF 9A 0A 2D 65 48 E6 DC 
363,20:30:39.665,0xB013DC6A,ch1,接收,0x0321,数据帧,标准帧,0x08,x| D2 B2 03 81 99 DE 2D 96 
364,20:30:39.665,0xB013DC6B,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 9C B2 09 E0 ED A3 D7 07 
365,20:30:39.665,0xB013DC6D,ch1,接收,0x0321,数据帧,标准帧,0x08,x| A4 8C A4 0C B7 6E 47 F4 
366,20:30:39.665,0xB013DC6E,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 45 4E A6 52 67 2C F0 B4 
367,20:30:39.665,0xB013DC6F,ch1,接收,0x0321,数据帧,标准帧,0x08,x| EB 76 9A 07 2B 48 08 C8 
368,20:30:39.665,0xB013DC70,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 2A 85 49 22 5D 89 E1 06 
369,20:30:39.665,0xB013DC71,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 13 0C F6 3E D1 BF A3 2C 
370,20:30:39.665,0xB013DC72,ch1,接收,0x0321,数据帧,标准帧,0x08,x| B2 87 CC 3A 8D 3A EB D8 
371,20:30:39.665,0xB013DC73,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 21 24 06 80 59 57 23 57 
372,20:30:39.665,0xB013DC75,ch1,接收,0x0321,数据帧,标准帧,0x08,x| B8 0E 1A FD E8 33 90 EC 
373,20:30:39.665,0xB013DC76,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 24 A9 DC 1B 47 03 AF 1A 
374,20:30:39.665,0xB013DC77,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 25 39 60 12 1F 77 E3 B3 
375,20:30:39.665,0xB013DC78,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 28 19 B9 2E EF 1E DF 6B 
376,20:30:39.665,0xB013DC79,ch1,接收,0x0321,数据帧,标准帧,0x08,x| A0 43 B1 B0 36 2C 7B F6 
377,20:30:39.665,0xB013DC7A,ch1,接收,0x0321,数据帧,标准帧,0x08,x| A3 B1 62 DC 3B 9A E5 A8 
378,20:30:39.665,0xB013DC7B,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 07 0A E2 74 63 7B EF 41 
379,20:30:39.665,0xB013DC7D,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 49 4E 55 11 AB 18 E1 D4 
380,20:30:39.665,0xB013DC7E,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 96 E5 48 10 14 F8 8A 4C 
381,20:30:39.665,0xB013DC7F,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 69 7E 42 DB 3F 1A 0D A9 
382,20:30:39.665,0xB013DC80,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 4A 42 4B E1 60 A4 24 99 
383,20:30:39.665,0xB013DC81,ch1,接收,0x0321,数据帧,标准帧,0x08,x| CA 4A 35 2A 3B 8D 4D EE 
384,20:30:39.665,0xB013DC82,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 1F 59 1F 96 15 E6 FC 3E 
385,20:30:39.665,0xB013DC83,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 94 8D 5F 43 5E 86 7F 99 
386,20:30:39.665,0xB013DC85,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 12 4B 03 11 F7 F4 A4 41 
387,20:30:39.665,0xB013DC86,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 83 89 8E 9C 34 A8 A5 2E 
388,20:30:39.665,0xB013DC87,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 2A 29 FA B2 00 18 27 53 
389,20:30:39.665,0xB013DC88,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 28 00 04 91 99 9D 41 B7 
390,20:30:39.665,0xB013DC89,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 09 E1 E5 B7 4A 54 80 C1 
391,20:30:39.785,0xB013E06D,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 9B 28 24 80 B1 29 D2 76 
392,20:30:39.785,0xB013E06E,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 6E 7A 0F CD 71 C6 27 0D 
393,20:30:39.785,0xB013E06F,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 32 94 73 65 D8 DE 64 DF 
394,20:30:39.785,0xB013E071,ch1,接收,0x0321,数据帧,标准帧,0x08,x| FF 00 A9 3E 0F F4 5B EA 
395,20:30:39.785,0xB013E072,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 8E E3 89 F2 AA AB 11 29 
396,20:30:39.785,0xB013E073,ch1,接收,0x0321,数据帧,标准帧,0x08,x| E0 19 0D BF F6 FC AA 4A 
397,20:30:39.785,0xB013E074,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 79 09 7E F9 B8 E3 52 C4 
398,20:30:39.785,0xB013E075,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 5D C1 4E F1 FB 3E 5B 69 
399,20:30:39.785,0xB013E076,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 1F E9 B5 BB EB 6F D7 1A 
400,20:30:39.785,0xB013E077,ch1,接收,0x0321,数据帧,标准帧,0x08,x| D0 6B A3 76 0C D5 08 E4 
401,20:30:39.785,0xB013E079,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 4E B2 5E 35 B6 F5 34 A8 
402,20:30:39.785,0xB013E07A,ch1,接收,0x0321,数据帧,标准帧,0x08,x| B8 70 2F 6D 1A 22 DB 50 
403,20:30:39.785,0xB013E07B,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 11 C2 C7 AF 5A 45 B2 86 
404,20:30:39.785,0xB013E07C,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 17 D6 5F 4E 77 6A E5 25 
405,20:30:39.785,0xB013E07D,ch1,接收,0x0321,数据帧,标准帧,0x08,x| B2 E3 32 C0 76 09 4B B4 
406,20:30:39.785,0xB013E07E,ch1,接收,0x0321,数据帧,标准帧,0x08,x| E3 50 D6 E7 D7 B7 AE CA 
407,20:30:39.785,0xB013E07F,ch1,接收,0x0321,数据帧,标准帧,0x08,x| EE 82 99 D9 2A 2A 65 0B 
408,20:30:39.785,0xB013E080,ch1,接收,0x0321,数据帧,标准帧,0x08,x| DA 81 5A 88 5B 44 BB 7F 
409,20:30:39.785,0xB013E082,ch1,接收,0x0321,数据帧,标准帧,0x08,x| FE F2 A9 98 19 43 B2 40 
410,20:30:39.785,0xB013E083,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 4B A8 00 5C B1 53 3B 09 
411,20:30:39.785,0xB013E084,ch1,接收,0x0321,数据帧,标准帧,0x08,x| B8 7B 0E 05 AE 3D 3A 51 
412,20:30:39.785,0xB013E085,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 0E 6C 40 58 26 15 F4 DE 
413,20:30:39.785,0xB013E086,ch1,接收,0x0321,数据帧,标准帧,0x08,x| FD DF 15 65 43 C2 40 20 
414,20:30:39.785,0xB013E087,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 01 E7 68 8F DF 0A 75 E2 
415,20:30:39.785,0xB013E089,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 7A BC F2 59 D9 26 00 0E 
416,20:30:39.785,0xB013E08A,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 13 C5 D8 17 3E 5D F3 AA 
417,20:30:39.785,0xB013E08B,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 08 7C 2A 7D 15 00 0D 19 
418,20:30:39.785,0xB013E08C,ch1,接收,0x0321,数据帧,标准帧,0x08,x| C4 0B 92 33 10 F2 C5 BC 
