序号,系统时间,时间标识,CAN通道,传输方向,ID号,帧类型,帧格式,长度,Data
866,16:59:15.484,0x2CEDA046,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 31 6B 48 63 2B 58 4A 50 
867,16:59:15.484,0x2CEDA051,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 35 56 53 55 33 69 6B 75 
868,16:59:15.484,0x2CEDA05C,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 4B 75 52 48 2F 43 35 6D 
869,16:59:15.484,0x2CEDA067,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 4D 36 50 4A 65 57 4A 42 
870,16:59:15.484,0x2CEDA072,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 65 56 72 48 42 38 72 30 
871,16:59:15.484,0x2CEDA07D,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 64 34 48 43 62 4F 5A 36 
872,16:59:15.484,0x2CEDA088,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 62 70 39 47 44 4D 38 58 
873,16:59:15.484,0x2CEDA093,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 6A 61 44 44 47 4B 33 59 
874,16:59:15.484,0x2CEDA09E,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 67 54 0A 2B 32 72 74 33 
875,16:59:15.484,0x2CEDA0A9,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 49 61 4D 43 6E 31 38 6C 
876,16:59:15.484,0x2CEDA0B4,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 52 4E 4B 53 64 4A 52 48 
877,16:59:15.484,0x2CEDA0BF,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 4D 4A 36 56 53 79 59 2B 
878,16:59:15.484,0x2CEDA0CA,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 6D 66 39 6B 64 79 6C 4E 
879,16:59:15.484,0x2CEDA0D5,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 63 7A 30 66 34 54 76 30 
880,16:59:15.484,0x2CEDA0E0,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 6A 57 33 78 36 50 38 54 
881,16:59:15.484,0x2CEDA0EB,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 65 72 48 38 52 2F 4A 6E 
882,16:59:15.484,0x2CEDA0F6,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 74 4D 79 78 55 4C 4A 52 
883,16:59:15.484,0x2CEDA101,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 6F 78 30 30 64 73 34 0A 
884,16:59:15.513,0x2CEDA10C,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 50 49 54 37 79 70 6E 6D 
885,16:59:15.513,0x2CEDA117,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 53 70 73 57 6D 33 31 41 
886,16:59:15.513,0x2CEDA122,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 4A 35 49 54 79 41 46 33 
887,16:59:15.513,0x2CEDA12D,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 68 6C 66 4F 4F 42 48 62 
888,16:59:15.513,0x2CEDA138,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 59 61 69 45 54 4F 4E 34 
889,16:59:15.513,0x2CEDA143,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 73 4F 49 5A 2F 57 52 6F 
890,16:59:15.513,0x2CEDA14E,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 58 4E 41 71 68 35 77 59 
891,16:59:15.513,0x2CEDA159,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 58 52 6C 48 30 73 69 44 
892,16:59:15.513,0x2CEDA164,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 6E 38 71 41 63 53 79 6E 
893,16:59:15.513,0x2CEDA16F,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 69 78 74 34 0A 64 38 41 
894,16:59:15.513,0x2CEDA17A,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 4A 4E 6A 63 49 6C 51 4E 
895,16:59:15.513,0x2CEDA185,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 79 4A 61 2F 47 54 54 7A 
896,16:59:15.513,0x2CEDA190,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 30 2F 71 73 2B 4B 75 50 
897,16:59:15.513,0x2CEDA19B,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 75 5A 53 52 48 43 63 34 
898,16:59:15.513,0x2CEDA1A6,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 45 77 7A 52 4E 5A 77 76 
899,16:59:15.513,0x2CEDA1B1,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 47 4C 46 78 77 54 77 76 
900,16:59:15.513,0x2CEDA1BC,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 71 6C 49 58 6B 65 42 33 
901,16:59:15.513,0x2CEDA1C7,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 47 42 4B 2F 7A 30 48 6C 
902,16:59:15.513,0x2CEDA1D2,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 50 75 6C 51 47 79 64 73 
903,16:59:15.513,0x2CEDA1DD,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 6D 0A 4F 71 55 4A 65 4B 
904,16:59:15.513,0x2CEDA1E8,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 71 58 2B 4F 4C 2F 4C 77 
905,16:59:15.513,0x2CEDA1F3,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 6D 2B 6B 70 34 6B 32 43 
906,16:59:15.513,0x2CEDA1FE,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 73 5A 57 59 4C 58 37 63 
907,16:59:15.513,0x2CEDA209,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 4B 53 76 4A 41 47 4C 73 
908,16:59:15.513,0x2CEDA214,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 38 70 34 65 56 77 58 53 
909,16:59:15.513,0x2CEDA21F,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 4B 50 61 71 73 69 5A 2B 
910,16:59:15.513,0x2CEDA22A,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 36 79 4B 4A 6E 6A 70 49 
911,16:59:15.543,0x2CEDA235,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 36 4C 66 56 64 58 56 2F 
912,16:59:15.543,0x2CEDA240,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 33 6F 50 78 32 44 0A 2B 
913,16:59:15.543,0x2CEDA24B,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 4D 4D 50 50 37 52 50 6E 
914,16:59:15.543,0x2CEDA256,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 7A 35 39 6F 49 45 4B 64 
915,16:59:15.543,0x2CEDA261,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 77 46 71 49 56 43 4C 6C 
916,16:59:15.543,0x2CEDA26C,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 76 76 39 76 69 38 67 62 
917,16:59:15.543,0x2CEDA277,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 7A 61 62 50 71 59 57 4C 
918,16:59:15.543,0x2CEDA282,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 74 4F 69 4E 65 6B 77 54 
919,16:59:15.543,0x2CEDA28D,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 61 63 46 59 63 47 70 33 
920,16:59:15.543,0x2CEDA297,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 7A 72 75 65 5A 71 2B 4C 
921,16:59:15.543,0x2CEDA2A2,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 30 68 71 42 37 4E 32 4D 
922,16:59:15.543,0x2CEDA2AD,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 32 74 63 0A 32 56 66 69 
923,16:59:15.543,0x2CEDA2B8,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 2F 2B 58 4C 6C 79 34 6A 
924,16:59:15.543,0x2CEDA2C4,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 50 2F 37 34 34 39 6B 75 
925,16:59:15.543,0x2CEDA2CE,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 52 49 66 48 48 58 69 79 
926,16:59:15.543,0x2CEDA2D9,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 54 2B 53 72 69 6E 54 59 
927,16:59:15.543,0x2CEDA2E4,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 45 77 39 38 54 7A 48 39 
928,16:59:15.543,0x2CEDA2EF,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 54 6D 75 6E 42 55 32 31 
929,16:59:15.543,0x2CEDA2FA,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 70 32 32 73 34 48 4B 37 
930,16:59:15.543,0x2CEDA305,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 35 66 56 64 72 7A 77 6F 
931,16:59:15.543,0x2CEDA310,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 39 39 32 46 6B 70 33 57 
932,16:59:15.543,0x2CEDA31B,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 0A 57 70 2F 63 65 78 2F 
933,16:59:15.543,0x2CEDA326,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 55 4D 62 57 70 67 70 50 
934,16:59:15.543,0x2CEDA331,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 6B 47 79 76 2F 52 4A 6C 
935,16:59:15.543,0x2CEDA33C,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 6E 6F 72 4E 4B 49 4C 72 
936,16:59:15.543,0x2CEDA347,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 4D 56 37 35 53 2F 37 6B 
937,16:59:15.543,0x2CEDA352,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 41 37 6E 70 47 6D 4C 6E 
938,16:59:15.573,0x2CEDA35D,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 6A 69 58 55 71 50 38 77 
939,16:59:15.573,0x2CEDA368,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 78 66 4C 4C 4C 76 71 66 
940,16:59:15.573,0x2CEDA373,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 70 74 47 75 59 66 42 66 
941,16:59:15.573,0x2CEDA37E,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 38 58 4A 43 67 0A 66 69 
942,16:59:15.573,0x2CEDA389,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 67 42 54 4C 31 68 55 72 
943,16:59:15.573,0x2CEDA394,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 43 31 38 31 4D 6A 31 4D 
944,16:59:15.573,0x2CEDA39F,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 63 38 6E 78 61 7A 70 51 
945,16:59:15.573,0x2CEDA3AA,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 39 4D 6D 47 69 58 72 74 
946,16:59:15.573,0x2CEDA3B5,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 72 71 6E 75 53 51 39 4F 
947,16:59:15.573,0x2CEDA3C0,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 61 43 76 6E 44 6B 72 6D 
948,16:59:15.573,0x2CEDA3CB,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 5A 65 49 36 38 38 4F 4F 
949,16:59:15.573,0x2CEDA3D6,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 61 44 44 35 51 35 48 67 
950,16:59:15.573,0x2CEDA3E1,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 30 72 4F 61 4B 39 59 75 
951,16:59:15.573,0x2CEDA3EC,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 4B 56 0A 75 35 6B 70 79 
952,16:59:15.573,0x2CEDA3F7,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 36 34 6A 53 51 36 34 69 
953,16:59:15.573,0x2CEDA402,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 30 2F 77 63 51 66 67 2B 
954,16:59:15.573,0x2CEDA40D,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 2F 74 37 50 2F 4B 55 63 
955,16:59:15.573,0x2CEDA418,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 73 74 64 77 62 4A 7A 38 
956,16:59:15.573,0x2CEDA423,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 33 78 36 33 7A 58 39 4D 
957,16:59:15.573,0x2CEDA42E,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 5A 4D 2B 74 43 33 61 52 
958,16:59:15.573,0x2CEDA439,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 5A 48 73 44 58 45 53 4C 
959,16:59:15.573,0x2CEDA444,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 74 72 78 4E 38 39 7A 33 
960,16:59:15.573,0x2CEDA44F,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 35 47 58 59 6B 58 4B 0A 
961,16:59:15.573,0x2CEDA45A,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 50 36 39 52 48 6B 61 2B 
962,16:59:15.573,0x2CEDA465,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 55 48 56 63 42 37 31 65 
963,16:59:15.573,0x2CEDA470,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 38 6B 65 6A 78 59 51 55 
964,16:59:15.573,0x2CEDA47B,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 53 35 44 75 43 54 37 58 
965,16:59:15.603,0x2CEDA486,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 34 52 53 6E 4F 43 77 4F 
966,16:59:15.603,0x2CEDA491,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 6F 39 76 42 46 42 2B 35 
967,16:59:15.603,0x2CEDA49C,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 44 66 4C 36 6B 6C 4D 2B 
968,16:59:15.603,0x2CEDA4A7,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 4E 46 45 6C 6A 66 32 36 
969,16:59:15.603,0x2CEDA4B2,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 6B 72 69 53 41 64 6F 30 
970,16:59:15.603,0x2CEDA4BD,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 50 55 6A 41 0A 68 31 54 
971,16:59:15.603,0x2CEDA4C8,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 55 42 33 58 4F 35 63 6B 
972,16:59:15.603,0x2CEDA4D3,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 54 6D 30 36 58 35 41 39 
973,16:59:15.603,0x2CEDA4DE,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 6B 78 37 69 54 58 67 38 
974,16:59:15.603,0x2CEDA4E9,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 4F 43 47 66 5A 49 6C 31 
975,16:59:15.603,0x2CEDA4F4,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 37 65 58 6E 70 78 30 46 
976,16:59:15.603,0x2CEDA4FF,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 79 74 7A 41 58 55 44 55 
977,16:59:15.603,0x2CEDA50A,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 65 64 55 51 79 7A 59 6D 
978,16:59:15.603,0x2CEDA515,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 35 35 46 6E 36 72 6F 64 
979,16:59:15.603,0x2CEDA520,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 77 57 4E 77 66 73 56 54 
980,16:59:15.603,0x2CEDA52B,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 2B 0A 56 7A 69 6C 42 41 
981,16:59:15.603,0x2CEDA536,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 4C 74 65 62 57 41 34 48 
982,16:59:15.603,0x2CEDA541,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 49 68 6D 71 66 46 63 56 
983,16:59:15.603,0x2CEDA54C,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 31 54 38 6C 36 36 79 6A 
984,16:59:15.603,0x2CEDA557,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 6D 4A 50 6B 70 75 6B 69 
985,16:59:15.603,0x2CEDA562,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 35 4B 35 4E 49 6D 36 37 
986,16:59:15.603,0x2CEDA56D,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 66 36 5A 49 7A 76 69 55 
987,16:59:15.603,0x2CEDA578,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 67 39 6F 4D 4A 59 51 66 
988,16:59:15.603,0x2CEDA583,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 61 63 4E 46 61 66 36 73 
989,16:59:15.603,0x2CEDA58E,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 50 70 6B 78 62 5A 0A 53 
990,16:59:15.603,0x2CEDA599,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 63 2F 56 61 6E 58 32 2B 
991,16:59:15.603,0x2CEDA5A3,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 67 34 75 7A 49 76 66 6B 
992,16:59:15.633,0x2CEDA5AE,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 6B 6D 64 56 72 46 65 72 
993,16:59:15.633,0x2CEDA5B9,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 2F 74 44 64 4A 51 2F 74 
994,16:59:15.633,0x2CEDA5C4,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 33 75 6B 71 79 66 73 70 
995,16:59:15.633,0x2CEDA5CF,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 2B 6E 37 67 7A 38 36 58 
996,16:59:15.633,0x2CEDA5DA,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 55 62 30 38 78 68 5A 69 
997,16:59:15.633,0x2CEDA5E5,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 57 2F 35 4C 65 6F 4A 58 
998,16:59:15.633,0x2CEDA5F0,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 31 50 67 62 58 31 42 68 
999,16:59:15.633,0x2CEDA5FB,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 6F 6C 74 0A 0D 0A 00 00 
