序号,系统时间,时间标识,CAN通道,传输方向,ID号,帧类型,帧格式,长度,Data
95273,16:56:35.013,0x2AE36910,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 38 4E 74 04 A5 03 12 C1 
95274,16:56:35.013,0x2AE36912,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 77 2C 44 C3 F3 B8 72 ED 
95275,16:56:35.013,0x2AE36914,ch1,接收,0x0321,数据帧,标准帧,0x08,x| AD 00 25 00 16 07 2D 78 
95276,16:56:35.013,0x2AE36916,ch1,接收,0x0321,数据帧,标准帧,0x08,x| EE 77 CB 95 13 70 18 01 
95277,16:56:35.013,0x2AE36918,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 72 4E 67 D1 F3 E5 D4 C1 
95278,16:56:35.013,0x2AE3691A,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 39 38 CB 31 EB 1F 22 83 
95279,16:56:35.013,0x2AE3691C,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 61 62 4E 67 77 A0 EA 24 
95280,16:56:35.013,0x2AE3691E,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 80 01 D2 F3 68 7F 6D 68 
95281,16:56:35.013,0x2AE36920,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 81 06 E4 66 4C F2 E7 F3 
95282,16:56:35.013,0x2AE36922,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 40 82 96 09 17 E3 B3 67 
95283,16:56:35.013,0x2AE36924,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 9D 02 17 4A 43 16 CD 5C 
95284,16:56:35.013,0x2AE36926,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 7B E2 18 4E B5 B0 92 97 
95285,16:56:35.013,0x2AE36928,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 77 D0 67 BE FE D1 0E F4 
95286,16:56:35.013,0x2AE3692A,ch1,接收,0x0321,数据帧,标准帧,0x08,x| CA 01 42 43 91 70 24 3C 
95287,16:56:35.013,0x2AE3692C,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 38 37 B5 63 88 24 00 25 
95288,16:56:35.013,0x2AE3692E,ch1,接收,0x0321,数据帧,标准帧,0x08,x| B2 76 1F DE C9 A0 51 E3 
95289,16:56:35.013,0x2AE36930,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 53 00 E5 99 9D 82 77 1F 
95290,16:56:35.013,0x2AE36932,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 1E B4 5D 49 04 11 20 B0 
95291,16:56:35.013,0x2AE36934,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 37 D7 91 FE 73 C9 0C CA 
95292,16:56:35.013,0x2AE36936,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 70 1D F1 3E BF 36 77 9A 
95293,16:56:35.013,0x2AE36938,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 2C 54 E0 86 00 C6 4F 7D 
95294,16:56:35.013,0x2AE3693A,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 68 02 98 17 02 75 EF 8B 
95295,16:56:35.013,0x2AE3693C,ch1,接收,0x0321,数据帧,标准帧,0x08,x| CE 7C E9 4E 24 C9 FF 00 
95296,16:56:35.013,0x2AE3693E,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 2C DB DC 86 D7 B1 54 25 
95297,16:56:35.013,0x2AE36940,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 24 84 A9 CE CF 6D 3D 69 
95298,16:56:35.013,0x2AE36942,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 98 5A 08 F2 A0 54 92 A9 
95299,16:56:35.013,0x2AE36944,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 66 49 B6 FD F0 19 56 3E 
95300,16:56:35.013,0x2AE36946,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 10 58 77 02 B1 50 4B 40 
95301,16:56:35.013,0x2AE36948,ch1,接收,0x0321,数据帧,标准帧,0x08,x| FF 00 F2 FB ED 9F 5A 52 
95302,16:56:35.013,0x2AE3694A,ch1,接收,0x0321,数据帧,标准帧,0x08,x| A7 12 19 06 CC CE F1 BE 
95303,16:56:35.013,0x2AE3694C,ch1,接收,0x0321,数据帧,标准帧,0x08,x| DA 69 AD 06 29 2A 20 A8 
95304,16:56:35.013,0x2AE3694E,ch1,接收,0x0321,数据帧,标准帧,0x08,x| B0 12 40 F3 D3 8D F6 2E 
95305,16:56:35.013,0x2AE36950,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 05 06 75 10 9F D7 E2 C6 
95306,16:56:35.013,0x2AE36952,ch1,接收,0x0321,数据帧,标准帧,0x08,x| E7 3F 5D E9 9F 11 61 29 
95307,16:56:35.013,0x2AE36954,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 69 32 E0 F3 A5 2C 95 5A 
95308,16:56:35.013,0x2AE36956,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 1A 26 E7 5F 6F 3A 00 48 
95309,16:56:35.013,0x2AE36958,ch1,接收,0x0321,数据帧,标准帧,0x08,x| C3 86 63 36 BD F5 3F 7A 
95310,16:56:35.013,0x2AE3695A,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 8A 40 0B 10 4E 65 8D D9 
95311,16:56:35.013,0x2AE3695C,ch1,接收,0x0321,数据帧,标准帧,0x08,x| ED D8 8D 2A 89 04 BB 81 
95312,16:56:35.013,0x2AE3695E,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 2E 41 6B 6F F4 39 67 40 
95313,16:56:35.013,0x2AE36960,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 86 48 4D DA E7 7D 0E FC 
95314,16:56:35.013,0x2AE36962,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 6F 40 A4 17 4B C1 16 E0 
95315,16:56:35.013,0x2AE36964,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 75 EB CB AD 05 CC 24 E1 
95316,16:56:35.013,0x2AE36966,ch1,接收,0x0321,数据帧,标准帧,0x08,x| CC 07 DA 7B E1 59 4A 6B 
95317,16:56:35.013,0x2AE36968,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 93 30 7B E5 59 40 C3 19 
95318,16:56:35.013,0x2AE3696A,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 4D 8C 98 3F DE B4 04 06 
95319,16:56:35.043,0x2AE3696C,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 67 2E DE 76 BE 7D F4 40 
95320,16:56:35.043,0x2AE3696E,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 48 2A 79 17 FE 7B E4 35 
95321,16:56:35.043,0x2AE36970,ch1,接收,0x0321,数据帧,标准帧,0x08,x| D5 C5 83 DF 3A C5 D8 B4 
95322,16:56:35.043,0x2AE36972,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 1A 08 B9 27 10 1E 44 8B 
95323,16:56:35.043,0x2AE36974,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 35 36 32 5C 18 20 16 8E 
95324,16:56:35.043,0x2AE36976,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 27 3E 34 5B 0A 4C CE BE 
95325,16:56:35.043,0x2AE36978,ch1,接收,0x0321,数据帧,标准帧,0x08,x| C3 D2 95 41 D0 92 FC FA 
95326,16:56:35.043,0x2AE3697A,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 99 BD 9B A3 D0 28 62 E0 
95327,16:56:35.043,0x2AE3697C,ch1,接收,0x0321,数据帧,标准帧,0x08,x| D8 CA 9E E1 B4 77 BE 71 
95328,16:56:35.043,0x2AE3697E,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 99 8C EB 63 77 4A 5B 0E 
95329,16:56:35.043,0x2AE36980,ch1,接收,0x0321,数据帧,标准帧,0x08,x| C5 CE 70 67 BB 71 C2 41 
95330,16:56:35.043,0x2AE36982,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 2C 60 B9 3A 82 2F 9F 5E 
95331,16:56:35.043,0x2AE36984,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 2F 6A 10 0B A2 C6 E7 E1 
95332,16:56:35.043,0x2AE36986,ch1,接收,0x0321,数据帧,标准帧,0x08,x| B7 6F 3A 01 AE 5D DE 95 
95333,16:56:35.043,0x2AE36988,ch1,接收,0x0321,数据帧,标准帧,0x08,x| B0 F8 95 24 71 3D F9 5F 
95334,16:56:35.043,0x2AE3698A,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 56 A7 AC 67 2A 01 63 B9 
95335,16:56:35.043,0x2AE3698C,ch1,接收,0x0321,数据帧,标准帧,0x08,x| DE 32 E5 EF 52 05 45 D3 
95336,16:56:35.043,0x2AE3698E,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 72 75 F3 BF 63 8D 51 88 
95337,16:56:35.043,0x2AE36990,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 29 20 DB 32 EE 6C 48 B6 
95338,16:56:35.043,0x2AE36992,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 5F 15 89 09 93 73 9B 50 
95339,16:56:35.043,0x2AE36994,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 2A 92 CC D1 91 D0 6E 79 
95340,16:56:35.043,0x2AE36996,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 3B 9A 9D 89 19 0C F2 37 
95341,16:56:35.043,0x2AE36998,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 98 3B FF 00 66 A8 A2 42 
95342,16:56:35.043,0x2AE3699A,ch1,接收,0x0321,数据帧,标准帧,0x08,x| A7 F5 23 E3 D0 DF 3B 35 
95343,16:56:35.043,0x2AE3699C,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 21 B1 72 C0 58 1E 3D F0 
95344,16:56:35.043,0x2AE3699E,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 3C 4D 06 63 31 6B ED 48 
95345,16:56:35.043,0x2AE369A0,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 49 70 13 29 39 9F 3C CF 
95346,16:56:35.043,0x2AE369A2,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 7D 29 CC 07 72 5D C9 1A 
95347,16:56:35.043,0x2AE369A4,ch1,接收,0x0321,数据帧,标准帧,0x08,x| B3 B7 77 7E 34 01 0C 20 
95348,16:56:35.043,0x2AE369A6,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 24 6E E3 AC 91 D0 50 66 
95349,16:56:35.043,0x2AE369A8,ch1,接收,0x0321,数据帧,标准帧,0x08,x| D3 CF DE 4F 99 A6 21 80 
95350,16:56:35.043,0x2AE369AA,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 25 C1 78 F4 F5 B7 F0 85 
95351,16:56:35.043,0x2AE369AC,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 3F 1E BE F4 CA 75 24 7F 
95352,16:56:35.043,0x2AE369AE,ch1,接收,0x0321,数据帧,标准帧,0x08,x| F2 67 80 62 FD 01 A0 43 
95353,16:56:35.043,0x2AE369B0,ch1,接收,0x0321,数据帧,标准帧,0x08,x| BB 36 E3 3E DA 28 E6 7C 
95354,16:56:35.043,0x2AE369B2,ch1,接收,0x0321,数据帧,标准帧,0x08,x| AF 1E 79 65 EF 4C 48 C2 
95355,16:56:35.043,0x2AE369B4,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 01 63 2D 2F 16 61 17 7D 
95356,16:56:35.043,0x2AE369B6,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 72 A5 72 41 70 C7 2D 18 
95357,16:56:35.043,0x2AE369B8,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 0C DB 48 E8 76 A0 D4 E1 
95358,16:56:35.043,0x2AE369BA,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 40 58 01 0E 67 8D B8 F9 
95359,16:56:35.043,0x2AE369BC,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 98 DE 92 B0 97 22 5A FE 
95360,16:56:35.043,0x2AE369BE,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 94 14 C6 E5 2C 9C CB 87 
95361,16:56:35.043,0x2AE369C0,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 2C 7A CF 6F BD 6F 12 55 
95362,16:56:35.043,0x2AE369C2,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 88 17 CF 01 3A E4 C2 F1 
95363,16:56:35.043,0x2AE369C4,ch1,接收,0x0321,数据帧,标准帧,0x08,x| BB 6D 53 98 6B F3 B6 6C 
95364,16:56:35.043,0x2AE369C6,ch1,接收,0x0321,数据帧,标准帧,0x08,x| DB 53 00 49 2E 76 07 7C 
95365,16:56:35.043,0x2AE369C8,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 84 CE BF 1A 85 92 1C 84 
95366,16:56:35.043,0x2AE369CA,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 80 01 2E 76 7F A7 00 56 
95367,16:56:35.043,0x2AE369CC,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 24 25 DE EE C0 87 82 3E 
95368,16:56:35.043,0x2AE369CE,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 75 CA 90 13 8C CB B0 F3 
95369,16:56:35.043,0x2AE369D0,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 87 E1 34 E0 82 A2 08 76 
95370,16:56:35.043,0x2AE369D2,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 9E 10 EE 37 1B EF 40 12 
95371,16:56:35.043,0x2AE369D4,ch1,接收,0x0321,数据帧,标准帧,0x08,x| AC 52 41 24 33 EF C0 BD 
95372,16:56:35.043,0x2AE369D6,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 17 56 12 43 86 C9 F3 9D 
95373,16:56:35.043,0x2AE369D8,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 0E D5 81 49 2E 07 85 ED 
95374,16:56:35.043,0x2AE369DA,ch1,接收,0x0321,数据帧,标准帧,0x08,x| AC 5F FB C2 D4 CD 88 92 
95375,16:56:35.043,0x2AE369DC,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 91 0F 6E 3D F2 E1 40 F7 
95376,16:56:35.043,0x2AE369DE,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 44 BB C9 07 37 96 1B BB 
95377,16:56:35.043,0x2AE369E0,ch1,接收,0x0321,数据帧,标准帧,0x08,x| E9 C2 98 39 4B 98 C9 F4 
95378,16:56:35.043,0x2AE369E2,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 77 68 3C 3B 7A 92 8A C9 
95379,16:56:35.043,0x2AE369E4,ch1,接收,0x0321,数据帧,标准帧,0x08,x| C3 FE 5E 07 A6 CD DE 55 
95380,16:56:35.043,0x2AE369E6,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 8E 30 A2 85 10 C7 27 92 
95381,16:56:35.043,0x2AE369E8,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 78 F1 71 F5 41 50 ED 25 
95382,16:56:35.043,0x2AE369EA,ch1,接收,0x0321,数据帧,标准帧,0x08,x| C9 97 EE F4 5D A7 B0 5C 
95383,16:56:35.043,0x2AE369EC,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 52 A5 DA 43 65 CA 9A FB 
95384,16:56:35.043,0x2AE369EE,ch1,接收,0x0321,数据帧,标准帧,0x08,x| FD 7C 45 03 02 B6 69 24 
95385,16:56:35.043,0x2AE369F0,ch1,接收,0x0321,数据帧,标准帧,0x08,x| CB B1 E5 9D A3 9C D1 0A 
95386,16:56:35.043,0x2AE369F2,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 64 C0 65 3C 1D 4F 79 6F 
95387,16:56:35.043,0x2AE369F4,ch1,接收,0x0321,数据帧,标准帧,0x08,x| B9 A5 04 92 48 71 86 0C 
95388,16:56:35.043,0x2AE369F6,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 41 01 87 7C CE 54 E1 44 
95389,16:56:35.043,0x2AE369F8,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 00 AC 20 4E 50 DD 2C 4D 
95390,16:56:35.043,0x2AE369FA,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 9F 6E 14 0C 54 00 0E 5C 
95391,16:56:35.043,0x2AE369FC,ch1,接收,0x0321,数据帧,标准帧,0x08,x| B4 B3 41 D0 D3 54 D2 64 
95392,16:56:35.043,0x2AE369FE,ch1,接收,0x0321,数据帧,标准帧,0x08,x| C4 12 4B 9D 8C 6D 07 4C 
95393,16:56:35.043,0x2AE36A00,ch1,接收,0x0321,数据帧,标准帧,0x08,x| EA AE DA 39 1E 17 D7 51 
95394,16:56:35.043,0x2AE36A02,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 40 87 C6 08 9F 09 BE 4F 
95395,16:56:35.043,0x2AE36A04,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 3D E5 54 27 F5 C5 A0 DA 
95396,16:56:35.043,0x2AE36A06,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 32 19 FC CB 5E 69 43 B4 
95397,16:56:35.043,0x2AE36A08,ch1,接收,0x0321,数据帧,标准帧,0x08,x| DC DE FE 2D F7 F9 B5 6E 
95398,16:56:35.043,0x2AE36A0A,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 21 DB 23 DC 50 39 50 0A 
95399,16:56:35.043,0x2AE36A0C,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 20 24 00 CC 48 F6 0F 9D 
95400,16:56:35.043,0x2AE36A0E,ch1,接收,0x0321,数据帧,标准帧,0x08,x| FD E6 00 51 84 82 C5 F5 
95401,16:56:35.043,0x2AE36A10,ch1,接收,0x0321,数据帧,标准帧,0x08,x| CA C3 93 BB D0 0A 0A 21 
95402,16:56:35.043,0x2AE36A12,ch1,接收,0x0321,数据帧,标准帧,0x08,x| C3 36 44 17 20 64 2E FE 
95403,16:56:35.043,0x2AE36A14,ch1,接收,0x0321,数据帧,标准帧,0x08,x| D9 D3 82 0A 9D 22 4D ED 
95404,16:56:35.043,0x2AE36A16,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 03 97 17 9F 7A 06 60 0E 
95405,16:56:35.043,0x2AE36A18,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 22 65 A4 D8 68 F5 82 12 
95406,16:56:35.043,0x2AE36A1A,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 5D 83 BB 9B E9 A3 65 4A 
95407,16:56:35.043,0x2AE36A1C,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 06 24 FE D9 C8 39 0D FD 
95408,16:56:35.043,0x2AE36A1E,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 6E D1 CE 89 04 31 49 2C 
95409,16:56:35.043,0x2AE36A20,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 3F C8 97 1D 9D CF 26 A0 
95410,16:56:35.043,0x2AE36A22,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 70 58 BD F6 EB F3 5B 37 
95411,16:56:35.043,0x2AE36A24,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 21 81 0E 07 5F AC F2 EB 
95412,16:56:35.043,0x2AE36A26,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 9D F2 67 9E 1B 50 0E 31 
95413,16:56:35.043,0x2AE36A28,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 12 5C 73 8B F7 BD 03 39 
95414,16:56:35.043,0x2AE36A2A,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 66 78 F9 AC CA CA 33 72 
95415,16:56:35.043,0x2AE36A2C,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 23 AB 8E AF 59 25 8B A8 
95416,16:56:35.043,0x2AE36A2E,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 44 90 43 C3 6B 97 1C B8 
95417,16:56:35.043,0x2AE36A30,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 66 CA 38 92 08 25 9E 43 
95418,16:56:35.043,0x2AE36A32,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 0F 33 31 6F 9A 00 5B F4 
95419,16:56:35.043,0x2AE36A34,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 6C 3A AA 67 6E 10 34 89 
95420,16:56:35.043,0x2AE36A36,ch1,接收,0x0321,数据帧,标准帧,0x08,x| E0 C0 10 0D 8A B2 CE 23 
95421,16:56:35.043,0x2AE36A38,ch1,接收,0x0321,数据帧,标准帧,0x08,x| EC 79 50 C3 88 0C 25 A1 
95422,16:56:35.043,0x2AE36A3A,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 8F 1D A0 F7 BD 14 89 72 
95423,16:56:35.043,0x2AE36A3C,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 58 D8 07 62 72 97 CA 3B 
95424,16:56:35.043,0x2AE36A3E,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 02 80 8C 44 BF EA C1 9A 
95425,16:56:35.043,0x2AE36A40,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 58 9D 5B BF 82 09 C5 86 
95426,16:56:35.043,0x2AE36A42,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 20 49 B6 4F F4 D7 A2 5C 
95427,16:56:35.043,0x2AE36A44,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 82 C5 8D 2A 49 FF 00 41 
95428,16:56:35.043,0x2AE36A46,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 8D 81 30 4E D4 0F 40 80 
95429,16:56:35.043,0x2AE36A48,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 60 9B EF 3C A8 BA 89 F1 
95430,16:56:35.043,0x2AE36A4A,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 72 BD BB F3 7A 18 41 20 
95431,16:56:35.043,0x2AE36A4C,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 98 6C F2 D6 7B E3 14 08 
95432,16:56:35.043,0x2AE36A4E,ch1,接收,0x0321,数据帧,标准帧,0x08,x| C5 29 20 87 73 07 57 0D 
95433,16:56:35.043,0x2AE36A50,ch1,接收,0x0321,数据帧,标准帧,0x08,x| C7 2E 2F 9E 74 8A 41 20 
95434,16:56:35.043,0x2AE36A52,ch1,接收,0x0321,数据帧,标准帧,0x08,x| E1 4B 00 D8 C8 27 36 27 
95435,16:56:35.043,0x2AE36A54,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 5E F5 CA A4 63 20 A5 C8 
95436,16:56:35.043,0x2AE36A56,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 04 5C 75 CA FF 00 14 E5 
95437,16:56:35.043,0x2AE36A58,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 24 85 60 76 D6 64 C6 8D 
95438,16:56:35.043,0x2AE36A5A,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 23 CA 82 2C 30 A5 42 13 
95439,16:56:35.043,0x2AE36A5C,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 98 79 2C D1 DB 75 0D 48 
95440,16:56:35.043,0x2AE36A5E,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 2E 73 CC 6A 06 B0 D9 BC 
95441,16:56:35.043,0x2AE36A60,ch1,接收,0x0321,数据帧,标准帧,0x08,x| DA BA 08 22 0C 96 9E 94 
95442,16:56:35.043,0x2AE36A62,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 85 21 21 D0 0E 2C C9 CF 
95443,16:56:35.043,0x2AE36A64,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 66 17 6E D8 D0 4A 90 86 
95444,16:56:35.043,0x2AE36A66,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 04 A6 33 3B B3 F6 D6 AB 
95445,16:56:35.043,0x2AE36A68,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 10 F2 C1 20 5C BF B6 A3 
95446,16:56:35.043,0x2AE36A6A,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 4B DB 6A 43 20 8D 68 39 
95447,16:56:35.043,0x2AE36A6C,ch1,接收,0x0321,数据帧,标准帧,0x08,x| D6 42 48 58 27 C4 DE 4F 
95448,16:56:35.043,0x2AE36A6E,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 03 2E F7 7A 05 25 5E 24 
95449,16:56:35.043,0x2AE36A70,ch1,接收,0x0321,数据帧,标准帧,0x08,x| DC 49 39 01 31 3C 74 7A 
95450,16:56:35.043,0x2AE36A71,ch1,接收,0x0321,数据帧,标准帧,0x08,x| B3 24 32 19 E2 23 57 E9 
95451,16:56:35.043,0x2AE36A74,ch1,接收,0x0321,数据帧,标准帧,0x08,x| CA B4 24 61 17 2F E7 01 
95452,16:56:35.043,0x2AE36A76,ch1,接收,0x0321,数据帧,标准帧,0x08,x| FE A8 39 D8 E1 61 E1 22 
95453,16:56:35.043,0x2AE36A78,ch1,接收,0x0321,数据帧,标准帧,0x08,x| E7 56 BC FC 70 B5 00 97 
95454,16:56:35.043,0x2AE36A7A,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 04 BC 28 73 77 0F 02 DB 
95455,16:56:35.043,0x2AE36A7C,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 4D 54 A5 69 FD 83 03 63 
95456,16:56:35.043,0x2AE36A7E,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 4A 46 14 E2 06 4C 61 C8 
95457,16:56:35.043,0x2AE36A80,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 4D DB 7F 7A 09 85 00 19 
95458,16:56:35.043,0x2AE36A82,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 29 70 2E EF 2C 06 FE 79 
95459,16:56:35.043,0x2AE36A84,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 7A 23 93 36 CC 0D 1F 2A 
95460,16:56:35.043,0x2AE36A85,ch1,接收,0x0321,数据帧,标准帧,0x08,x| B3 12 01 04 24 C1 21 BD 
95461,16:56:35.043,0x2AE36A88,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 7C E0 DF 3A 4C 2E 67 C2 
95462,16:56:35.043,0x2AE36A8A,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 90 43 87 B8 19 6F F6 D3 
95463,16:56:35.073,0x2AE36A8C,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 22 82 78 4E 50 09 C4 77 
95464,16:56:35.073,0x2AE36A8E,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 6D 3A 1F 3E 07 40 76 1E 
95465,16:56:35.073,0x2AE36A8F,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 1B BD F5 8F E4 74 A7 75 
95466,16:56:35.073,0x2AE36A91,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 05 16 94 12 40 13 20 9B 
95467,16:56:35.073,0x2AE36A93,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 68 FC 27 CE A6 A7 00 80 
